station_uuid,diesel,e5,e10,last_update
001e3111-58c3-4e99-b6d5-a8f244b579f3,2.049,2.009,1.949,2026-03-12T10:04:04+01:00
001e3b78-9417-4e4d-8e88-298c10b32057,2.079,2.049,1.989,2026-03-12T11:50:37+01:00
00299b2b-4fcf-454a-9dfd-871a57bfe4ff,1.999,2.019,1.959,2026-03-12T11:40:28+01:00
0031bd2e-b10c-4981-b65d-a1b56e2583dc,1.959,1.999,1.949,2026-03-12T11:54:44+01:00
0032115e-58b1-4282-8f67-a9fec29c7d1d,2.109,2.049,1.989,2026-03-12T11:54:44+01:00
0035a1fa-0867-4959-9e77-06d8ed95ef46,2.099,2.029,1.969,2026-03-12T11:26:16+01:00
003db5ab-2774-48f5-992a-c10f6988a8b8,2.139,2.109,2.049,2026-03-12T07:21:25+01:00
00412dd6-de3f-4d2d-a3dc-13e8742dd75f,2.089,2.009,1.949,2026-03-12T11:27:18+01:00
0047b529-113c-47bd-bd1a-84cbd68712aa,2.139,2.039,1.979,2026-03-12T11:22:13+01:00
004f71f5-36e7-43bf-abc9-9a0b94df80d6,2.099,2.099,2.039,2026-03-12T11:48:35+01:00
004fd67c-09d8-4d15-bc61-865e62fc19de,2.118,2.018,1.958,2026-03-12T11:18:10+01:00
0050569a-09b5-1eef-81c3-c14ee5d0c576,2.099,2.009,1.949,2026-03-12T10:58:53+01:00
0050569a-c82b-1eee-97bf-208c69f4403c,2.069,1.989,1.939,2026-03-12T11:54:44+01:00
0050569a-c82b-1eef-81c3-a6575d88a03c,2.069,2.019,1.959,2026-03-12T11:29:20+01:00
0050569a-eccc-1edf-81c3-da697b181a2e,2.039,1.979,1.919,2026-03-12T11:35:25+01:00
0050569a-edd1-1eed-8e96-631b1b585775,2.049,1.969,1.909,2026-03-12T11:57:47+01:00
0050569a-edd1-1eed-9be0-d27ed33e9775,2.099,2.029,1.969,2026-03-12T11:58:47+01:00
0050569a-edd1-1fd0-b5cc-1c604eb3c000,2.089,1.969,1.909,2026-03-12T11:44:31+01:00
005056a9-4231-1edc-96b2-8121025341f5,2.189,2.009,1.949,2026-03-12T11:37:26+01:00
005056a9-4231-1edc-96b4-3199d13046b0,2.189,2.029,1.969,2026-03-12T11:43:31+01:00
005056a9-4231-1edc-a7c5-bc06a0ba026a,2.089,2.019,1.959,2026-03-12T11:43:31+01:00
005056a9-4231-1edc-bb90-e357843ac4c3,2.399,2.459,2.399,2026-03-12T09:25:24+01:00
005056a9-4231-1edc-bb90-f3804b59c4fc,2.399,2.459,2.399,2026-03-12T09:25:24+01:00
005056a9-4231-1edc-bb90-ff3980c9c4ff,2.499,2.539,2.479,2026-03-12T05:03:19+01:00
005056a9-4231-1edc-bb91-0b86fbbe252e,2.499,2.559,2.499,2026-03-11T07:43:13+01:00
005056a9-4231-1edc-bb91-146b06e7c530,2.499,2.549,2.489,2026-03-12T09:54:55+01:00
005056a9-4231-1edc-bb91-1e8c4d682563,2.499,2.539,2.479,2026-03-12T09:07:07+01:00
005056a9-4231-1edc-bb91-2847efed0567,2.499,2.559,2.499,2026-03-10T06:13:08+01:00
005056a9-4231-1edc-bb91-31fbebcec571,2.499,2.509,2.449,2026-03-10T08:24:56+01:00
005056a9-4231-1edc-bb91-3ba5f736c5a1,2.489,2.539,2.479,2026-03-12T08:24:23+01:00
005056a9-4231-1edc-bb91-59ce32f4c5d9,2.499,2.559,2.499,2026-03-11T07:24:57+01:00
005056a9-4231-1edc-bb91-6944a880e60c,2.499,2.559,2.499,2026-03-11T07:24:57+01:00
005056a9-4231-1edc-bcbf-cc2024ba0724,2.139,1.979,1.919,2026-03-12T11:43:31+01:00
005056a9-4231-1edd-8382-03ee6e605b40,2.089,2.019,1.959,2026-03-12T11:21:13+01:00
005056a9-4231-1edd-999c-1d60105ac32b,2.499,2.549,2.489,2026-03-12T10:04:04+01:00
005056a9-4231-1edd-999c-3349149e4363,2.499,2.539,2.479,2026-03-09T07:19:54+01:00
005056a9-4231-1edd-999c-548d386543a9,2.499,2.559,2.499,2026-03-10T05:51:48+01:00
005056a9-4231-1edd-999c-6a64ec8883dc,2.499,2.539,2.479,2026-03-09T08:24:58+01:00
005056a9-4231-1edd-999c-80a68067c416,2.499,2.559,2.499,2026-03-10T05:57:52+01:00
005056a9-4231-1edd-999c-8cd495aa044c,2.499,2.559,2.499,2026-03-10T05:49:47+01:00
005056a9-4231-1edd-999c-9f32c9576473,2.499,2.539,2.479,2026-03-12T08:24:23+01:00
005056a9-4231-1edd-999c-bceb271484b7,2.499,2.559,2.499,2026-03-10T01:58:38+01:00
005056a9-4231-1edd-999c-cd34c0d544f3,2.499,2.539,2.479,2026-03-09T08:24:58+01:00
005056a9-4231-1edd-999d-d29108668792,2.499,2.549,2.489,2026-03-12T09:54:55+01:00
005056a9-4231-1edd-999d-e11bae5da7c7,2.499,2.549,2.489,2026-03-12T09:54:55+01:00
005056a9-4231-1edd-999d-fc8713658807,2.499,2.459,2.399,2026-03-12T08:22:20+01:00
005056a9-4231-1edd-b7d3-7700c0b5500a,2.039,1.999,1.939,2026-03-12T10:43:39+01:00
005056a9-4231-1ede-8fb3-29f0d7f5583c,2.189,1.999,1.939,2026-03-12T11:43:31+01:00
005056a9-4231-1ede-8fb3-6131768a5b36,2.189,2.039,1.979,2026-03-12T11:46:33+01:00
005056a9-4231-1ede-a0c7-c0f6fb3bd5a4,2.089,2.039,1.979,2026-03-12T11:40:28+01:00
005056a9-4231-1ede-a0c7-ce8a5ed1d6a2,2.189,1.979,1.919,2026-03-12T11:43:31+01:00
005056a9-4231-1eec-9df4-75c2da38905e,2.039,1.959,1.899,2026-03-12T11:48:35+01:00
005056a9-4231-1eed-8283-e5f2b571088d,2.059,1.999,1.939,2026-03-12T11:13:04+01:00
005056a9-4231-1eed-84fe-de436f9f6d8e,2.089,2.019,1.959,2026-03-12T11:40:28+01:00
005056a9-4231-1eed-97d2-14897ad248d1,2.109,2.029,1.969,2026-03-12T11:43:31+01:00
005056a9-4231-1eed-a5ca-a586a706c769,2.439,2.459,2.399,2026-03-10T09:58:29+01:00
005056a9-4231-1eee-8992-c8af3682bbc8,2.129,2.049,1.989,2026-03-12T11:48:35+01:00
005056a9-4231-1eee-b198-a50c68988454,2.079,1.989,1.929,2026-03-12T10:57:53+01:00
005056a9-4231-1eef-9089-22868f3e04bf,2.109,2.029,1.969,2026-03-12T11:43:31+01:00
005056a9-4231-1eef-9089-3d7c975ac4bf,2.089,2.039,1.979,2026-03-12T11:37:26+01:00
005056a9-779e-1ed6-b4e8-7a7caf0acea1,1.999,2.019,1.959,2026-03-12T11:30:20+01:00
005056a9-779e-1ed7-86f3-b0464b23d308,2.109,2.019,1.959,2026-03-12T11:57:47+01:00
005056a9-779e-1ed7-8988-6fa5c7da9ac8,2.119,2.049,1.989,2026-03-12T11:59:48+01:00
005056a9-779e-1ed7-97ff-7db7ac6181da,2.059,1.989,1.929,2026-03-12T11:03:57+01:00
005056a9-779e-1ed8-a5b5-1da5133e0c18,2.079,2.009,1.949,2026-03-12T11:35:25+01:00
005056a9-779e-1ed8-b8a0-0d30791118b3,2.019,1.979,1.919,2026-03-12T10:13:16+01:00
005056a9-779e-1ed9-8483-ceb40dd64399,2.079,2.029,1.969,2026-03-12T11:32:22+01:00
005056a9-779e-1eda-929a-0ea0bfb90890,2.069,1.979,1.919,2026-03-12T11:29:20+01:00
005056a9-779e-1edb-9dee-a8c00810dfc1,2.069,1.979,1.939,2026-03-12T10:52:47+01:00
005056a9-779e-1edb-a0a2-f769fd3ddc06,2.109,2.029,1.969,2026-03-12T11:10:01+01:00
005056a9-779e-1edd-b8d0-f728e59cfa00,2.079,1.989,1.929,2026-03-12T11:46:33+01:00
005056a9-779e-1edd-b8d1-136a2daa1b69,2.119,2.039,1.979,2026-03-12T11:53:43+01:00
005056a9-779e-1ede-9de6-b39eb59c5d6d,2.069,1.999,1.939,2026-03-12T11:49:35+01:00
005056a9-779e-1ee6-b4cf-323c24d19fb9,2.079,2.019,1.959,2026-03-12T11:40:28+01:00
005056a9-779e-1ee7-84f6-a46c20049301,2.069,1.979,1.919,2026-03-12T11:57:47+01:00
005056a9-779e-1ee7-86a8-143b93b38e95,2.109,2.009,1.949,2026-03-12T11:51:41+01:00
005056a9-779e-1ee7-87bf-483f5b7a58cc,2.099,2.049,1.989,2026-03-12T11:51:41+01:00
005056a9-779e-1ee7-89d2-58a3b4f13979,2.159,2.019,1.969,2026-03-12T11:57:47+01:00
005056a9-779e-1ee7-b0fa-b6336badd11b,2.049,2.009,1.949,2026-03-12T11:00:54+01:00
005056a9-779e-1ee8-8cd1-9e524307a699,2.069,1.969,1.909,2026-03-12T11:48:35+01:00
005056a9-779e-1ee9-81a5-0ae97d8d86da,2.089,2.019,1.959,2026-03-12T11:41:28+01:00
005056a9-779e-1ee9-9ef8-dbd1e993451b,2.079,2.019,1.959,2026-03-12T11:10:01+01:00
005056a9-779e-1ee9-b495-53b6966a47f7,2.009,1.979,1.919,2026-03-12T07:30:31+01:00
005056a9-779e-1ee9-b495-674d301b0801,2.149,2.039,1.979,2026-03-12T11:53:43+01:00
005056a9-779e-1eeb-a4c7-ade5f14d50d6,1.989,1.949,1.899,2026-03-12T11:51:41+01:00
005056a9-779e-1eec-8fb1-9cf11c7c8e2d,2.059,1.999,1.939,2026-03-12T11:29:20+01:00
005056a9-779e-1eec-bc91-680eb7738e72,2.109,2.019,1.959,2026-03-12T10:49:45+01:00
005056a9-779e-1eed-9ec7-8ab7d2a70692,2.149,2.039,1.979,2026-03-12T07:41:40+01:00
005056a9-779e-1eed-9edd-149d787ac520,2.069,2.019,1.959,2026-03-12T11:32:22+01:00
005056a9-779e-1eed-a8f7-ec3078c69fac,2.019,1.989,1.929,2026-03-12T11:03:57+01:00
005056a9-779e-1eed-b8d2-6fbbdeb44c97,2.019,1.929,1.879,2026-03-12T11:55:45+01:00
005056a9-779e-1eed-b8d2-71999aa40ca8,2.109,2.049,1.989,2026-03-12T11:49:35+01:00
005056a9-779e-1eed-b8d2-980e21506e79,2.079,1.979,1.919,2026-03-12T10:19:20+01:00
005056a9-779e-1eed-bbb6-1fc33b544c50,2.079,1.989,1.929,2026-03-12T11:42:29+01:00
005056a9-779e-1eed-bbb6-313b1a25cce4,2.089,1.999,1.939,2026-03-12T11:53:43+01:00
005056a9-779e-1eed-bbb6-3da58d1f0d64,2.169,2.089,2.029,2026-03-12T10:54:48+01:00
005056a9-779e-1eed-bbb6-77fd47230f11,2.119,2.089,2.029,2026-03-12T07:26:29+01:00
005056a9-779e-1eed-bbb6-8713cca50f92,2.059,1.969,1.909,2026-03-12T11:05:58+01:00
005056a9-779e-1eed-bbb6-8ef47f7a8fb9,2.029,1.949,1.889,2026-03-12T11:49:35+01:00
005056a9-779e-1eed-bbb6-985bccab1013,2.059,1.999,1.939,2026-03-12T11:53:43+01:00
005056a9-779e-1eed-bbb6-aa47edc450b9,2.139,1.999,1.939,2026-03-12T11:53:43+01:00
005056a9-779e-1eed-bbb6-ac92adf850cd,2.109,2.029,1.969,2026-03-12T10:23:23+01:00
005056a9-779e-1eed-bbb6-b46fc52bd0e7,1.999,2.009,1.949,2026-03-12T11:53:43+01:00
005056a9-779e-1eed-bbb6-bb66f64e510e,2.049,1.979,1.919,2026-03-12T11:40:28+01:00
005056a9-779e-1eed-bbb6-c26f49c8116b,2.069,1.969,1.909,2026-03-12T10:28:28+01:00
005056a9-779e-1eed-bee0-f2653bfc9e59,2.109,2.089,2.029,2026-03-12T11:59:48+01:00
005056a9-779e-1eee-84b7-273072ea0e9f,2.069,1.949,1.889,2026-03-12T11:14:07+01:00
005056a9-779e-1eee-bfc4-26f2ed85158d,2.109,2.029,1.969,2026-03-12T11:29:20+01:00
005056ba-7cb6-1ed2-bceb-4fbf08d5ed12,2.029,1.989,1.929,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-501373eb0d12,2.049,1.989,1.929,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-504b1b68ad12,2.079,2.009,1.949,2026-03-12T11:20:12+01:00
005056ba-7cb6-1ed2-bceb-508665b80d12,2.089,1.999,1.939,2026-03-12T11:54:44+01:00
005056ba-7cb6-1ed2-bceb-50c333300d12,2.099,2.029,1.969,2026-03-12T11:44:31+01:00
005056ba-7cb6-1ed2-bceb-5113f4c1cd12,2.069,1.999,1.939,2026-03-12T10:51:46+01:00
005056ba-7cb6-1ed2-bceb-51568feded12,2.039,2.019,1.959,2026-03-12T11:19:11+01:00
005056ba-7cb6-1ed2-bceb-519b93268d12,2.089,2.019,1.959,2026-03-12T11:54:44+01:00
005056ba-7cb6-1ed2-bceb-51d2466e8d12,1.989,1.959,1.899,2026-03-12T10:10:12+01:00
005056ba-7cb6-1ed2-bceb-520e74b10d12,2.059,2.039,1.979,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-524c85350d12,2.069,2.009,1.949,2026-03-12T11:38:27+01:00
005056ba-7cb6-1ed2-bceb-5286b6a9cd12,2.069,1.959,1.899,2026-03-12T11:54:44+01:00
005056ba-7cb6-1ed2-bceb-52bb882c0d12,2.089,2.019,1.959,2026-03-12T11:53:43+01:00
005056ba-7cb6-1ed2-bceb-52f6110f4d12,2.039,2.019,1.959,2026-03-12T11:16:09+01:00
005056ba-7cb6-1ed2-bceb-5332ab168d12,2.089,2.019,1.959,2026-03-12T11:10:01+01:00
005056ba-7cb6-1ed2-bceb-536b86bb8d12,2.069,2.009,1.949,2026-03-12T11:52:42+01:00
005056ba-7cb6-1ed2-bceb-53a374868d12,2.069,2.019,1.959,2026-03-12T11:53:43+01:00
005056ba-7cb6-1ed2-bceb-541155f5ad15,2.099,2.029,1.969,2026-03-12T10:44:40+01:00
005056ba-7cb6-1ed2-bceb-544c1759cd15,2.109,2.049,1.989,2026-03-12T10:40:37+01:00
005056ba-7cb6-1ed2-bceb-54849de84d15,2.089,2.049,1.989,2026-03-12T11:20:12+01:00
005056ba-7cb6-1ed2-bceb-54b8746ccd15,2.089,2.019,1.959,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-54ee38718d15,2.079,2.009,1.949,2026-03-12T11:38:27+01:00
005056ba-7cb6-1ed2-bceb-5527c8014d15,2.119,2.029,1.969,2026-03-12T11:13:04+01:00
005056ba-7cb6-1ed2-bceb-556483a30d15,2.129,2.059,1.999,2026-03-12T11:35:25+01:00
005056ba-7cb6-1ed2-bceb-559e51ce4d15,2.089,2.029,1.969,2026-03-12T11:40:28+01:00
005056ba-7cb6-1ed2-bceb-55dc09ec4d15,2.179,2.039,1.979,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-561475e98d15,1.969,1.909,1.849,2026-03-12T11:18:10+01:00
005056ba-7cb6-1ed2-bceb-564f94614d15,2.059,2.049,1.989,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-568a4bb56d15,2.089,2.019,1.959,2026-03-12T11:53:43+01:00
005056ba-7cb6-1ed2-bceb-56c52ab44d16,2.089,2.009,1.949,2026-03-12T11:53:43+01:00
005056ba-7cb6-1ed2-bceb-5704c31fcd16,2.099,2.049,1.989,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-577013c04d16,2.089,1.999,1.939,2026-03-12T10:51:46+01:00
005056ba-7cb6-1ed2-bceb-57ae133b0d16,2.069,2.009,1.949,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-57e186e40d16,2.089,1.989,1.929,2026-03-12T11:35:25+01:00
005056ba-7cb6-1ed2-bceb-5820525fcd16,2.019,1.989,1.929,2026-03-12T11:54:44+01:00
005056ba-7cb6-1ed2-bceb-585a648a8d16,2.099,2.009,1.949,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-5889ccab6d18,2.019,1.969,1.909,2026-03-12T10:39:36+01:00
005056ba-7cb6-1ed2-bceb-58c81e68cd18,2.109,2.019,1.959,2026-03-12T11:48:35+01:00
005056ba-7cb6-1ed2-bceb-59061d028d18,2.089,2.019,1.959,2026-03-12T11:35:25+01:00
005056ba-7cb6-1ed2-bceb-593e56c00d18,2.029,1.969,1.909,2026-03-12T11:20:12+01:00
005056ba-7cb6-1ed2-bceb-5976e66d8d18,2.009,1.949,1.909,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-59ad86ad0d18,2.099,2.049,1.989,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-59e44399cd18,2.089,1.979,1.929,2026-03-12T11:52:42+01:00
005056ba-7cb6-1ed2-bceb-5a1f26b90d18,2.069,1.969,1.909,2026-03-12T11:05:58+01:00
005056ba-7cb6-1ed2-bceb-5a5114dc8d18,2.019,1.989,1.929,2026-03-12T10:05:05+01:00
005056ba-7cb6-1ed2-bceb-5a8d85348d18,2.099,1.989,1.929,2026-03-12T11:54:44+01:00
005056ba-7cb6-1ed2-bceb-5ac50622cd18,2.069,2.019,1.969,2026-03-12T11:35:25+01:00
005056ba-7cb6-1ed2-bceb-5afa5c688d18,2.089,2.019,1.959,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-5b3749294d18,2.059,1.979,1.919,2026-03-12T11:44:31+01:00
005056ba-7cb6-1ed2-bceb-5b7127880d18,2.069,1.979,1.939,2026-03-12T10:52:47+01:00
005056ba-7cb6-1ed2-bceb-5ba7ebdf8d18,2.109,2.039,1.979,2026-03-12T11:27:18+01:00
005056ba-7cb6-1ed2-bceb-5bd0f5970d18,2.159,2.079,2.019,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-5c2395d64d18,2.089,2.009,1.949,2026-03-12T11:20:12+01:00
005056ba-7cb6-1ed2-bceb-5c601f910d18,2.079,2.029,1.969,2026-03-12T11:35:25+01:00
005056ba-7cb6-1ed2-bceb-5c9303368d18,2.089,2.049,1.989,2026-03-12T11:52:42+01:00
005056ba-7cb6-1ed2-bceb-5ccdae6fcd18,2.059,2.019,1.969,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-5d022a8d0d18,2.099,2.019,1.959,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-5d427470cd1b,2.119,2.029,1.969,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-5d7cfdd88d1b,2.079,2.049,1.989,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-5db7af7c4d1b,2.009,1.989,1.929,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-5df56c7ecd1b,2.089,2.009,1.949,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-5e356f81cd1b,2.089,2.029,1.969,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-5e76cf960d1b,2.079,2.009,1.949,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-5ebc455a8d1b,2.089,2.009,1.949,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-5ef282c10d1b,2.059,2.019,1.969,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-5f2ac79f4d1b,2.039,2.009,1.949,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-5fa30d83cd1b,2.089,2.009,1.949,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-5fdcd1a00d1b,2.049,2.019,1.959,2026-03-12T11:14:07+01:00
005056ba-7cb6-1ed2-bceb-60512dc8cd1b,2.019,1.989,1.929,2026-03-12T09:08:08+01:00
005056ba-7cb6-1ed2-bceb-6090429ccd1b,2.059,2.019,1.959,2026-03-12T11:53:43+01:00
005056ba-7cb6-1ed2-bceb-60c6fbe64d1b,2.139,2.089,2.029,2026-03-12T11:24:15+01:00
005056ba-7cb6-1ed2-bceb-60fe71b8cd1b,2.089,2.009,1.949,2026-03-12T11:32:22+01:00
005056ba-7cb6-1ed2-bceb-6139e99bcd1b,2.109,2.029,1.969,2026-03-12T11:53:43+01:00
005056ba-7cb6-1ed2-bceb-6173b42b4d1b,2.049,1.989,1.929,2026-03-12T11:46:33+01:00
005056ba-7cb6-1ed2-bceb-619811956d1d,2.079,1.989,1.929,2026-03-12T11:35:25+01:00
005056ba-7cb6-1ed2-bceb-61e340e86d1d,2.099,2.019,1.959,2026-03-12T11:41:28+01:00
005056ba-7cb6-1ed2-bceb-6209bf03ad1d,2.089,2.019,1.959,2026-03-12T11:03:57+01:00
005056ba-7cb6-1ed2-bceb-624c2b586d1d,2.079,2.009,1.949,2026-03-12T11:35:25+01:00
005056ba-7cb6-1ed2-bceb-62874dc34d1d,2.109,2.049,1.989,2026-03-12T10:44:40+01:00
005056ba-7cb6-1ed2-bceb-62c21e1eed1d,2.089,2.039,1.979,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-63004f2a4d1d,2.049,2.009,1.949,2026-03-12T11:53:43+01:00
005056ba-7cb6-1ed2-bceb-633cd9440d1d,2.079,2.009,1.949,2026-03-12T11:54:44+01:00
005056ba-7cb6-1ed2-bceb-6372ff254d1d,2.049,1.959,1.899,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-63ab1f800d1d,1.979,1.939,1.879,2026-03-12T11:46:33+01:00
005056ba-7cb6-1ed2-bceb-63e36c0b4d1d,2.019,2.009,1.949,2026-03-12T10:44:40+01:00
005056ba-7cb6-1ed2-bceb-641db1c24d1d,2.099,2.019,1.959,2026-03-12T11:26:16+01:00
005056ba-7cb6-1ed2-bceb-645ab9054d1d,2.059,2.019,1.959,2026-03-12T10:05:05+01:00
005056ba-7cb6-1ed2-bceb-6490870f0d1d,2.069,1.969,1.909,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-64cbe951cd1d,2.109,1.989,1.929,2026-03-12T10:56:52+01:00
005056ba-7cb6-1ed2-bceb-650366684d1d,2.069,2.039,1.979,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-657bffc1cd1d,2.019,1.989,1.929,2026-03-12T09:09:09+01:00
005056ba-7cb6-1ed2-bceb-65ef408c0d1d,2.129,2.059,1.999,2026-03-12T10:49:45+01:00
005056ba-7cb6-1ed2-bceb-662ba1a94d1f,2.309,2.229,2.169,2026-03-12T11:33:23+01:00
005056ba-7cb6-1ed2-bceb-66675e910d1f,2.089,2.039,1.979,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-66a38298cd1f,2.079,2.009,1.949,2026-03-12T11:15:08+01:00
005056ba-7cb6-1ed2-bceb-66e14a634d1f,2.089,2.019,1.959,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-671ad0278d1f,2.149,2.099,2.039,2026-03-12T11:23:14+01:00
005056ba-7cb6-1ed2-bceb-6753d9128d1f,2.109,2.029,1.969,2026-03-12T11:26:16+01:00
005056ba-7cb6-1ed2-bceb-678c687b4d1f,2.069,2.029,1.969,2026-03-12T11:44:31+01:00
005056ba-7cb6-1ed2-bceb-67c79e1bcd1f,2.029,1.909,1.849,2026-03-12T11:19:11+01:00
005056ba-7cb6-1ed2-bceb-6801c0fc0d1f,2.119,2.039,1.979,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-683fd2c3cd1f,2.109,2.019,1.959,2026-03-12T11:41:28+01:00
005056ba-7cb6-1ed2-bceb-686bf48b2d1f,2.119,2.039,1.979,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-68e4c06b8d20,2.099,2.019,1.959,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-6923b73a8d20,2.059,2.049,1.989,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-69569de48d20,2.059,2.009,1.949,2026-03-12T11:14:07+01:00
005056ba-7cb6-1ed2-bceb-6992942d0d20,2.089,2.019,1.959,2026-03-12T11:26:16+01:00
005056ba-7cb6-1ed2-bceb-69cbc0770d20,2.099,2.019,1.959,2026-03-12T11:41:28+01:00
005056ba-7cb6-1ed2-bceb-6a05bb68cd20,2.099,2.009,1.949,2026-03-12T10:37:34+01:00
005056ba-7cb6-1ed2-bceb-6a32d170cd20,2.099,2.009,1.949,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-6a62b4848d20,2.079,1.999,1.939,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-6a9f25e6cd20,2.149,2.049,1.989,2026-03-12T11:41:28+01:00
005056ba-7cb6-1ed2-bceb-6ac018e08d20,2.099,2.009,1.949,2026-03-12T11:32:22+01:00
005056ba-7cb6-1ed2-bceb-6b1a247f8d20,2.139,2.029,1.969,2026-03-12T11:57:47+01:00
005056ba-7cb6-1ed2-bceb-6b3cb073ad20,2.039,1.979,1.919,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-6b90ef1a8d20,2.099,2.019,1.959,2026-03-12T11:36:25+01:00
005056ba-7cb6-1ed2-bceb-6bcbe5d70d20,2.089,1.979,1.919,2026-03-12T10:09:11+01:00
005056ba-7cb6-1ed2-bceb-6c092d520d20,2.089,2.019,1.959,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-6c430feb4d20,2.039,1.919,1.859,2026-03-12T11:48:35+01:00
005056ba-7cb6-1ed2-bceb-6c6ab22f4d20,2.079,2.019,1.959,2026-03-12T11:40:28+01:00
005056ba-7cb6-1ed2-bceb-6cae69f70d20,2.069,2.009,1.949,2026-03-12T11:41:28+01:00
005056ba-7cb6-1ed2-bceb-6ccca9c62d20,2.039,1.969,1.909,2026-03-12T10:32:31+01:00
005056ba-7cb6-1ed2-bceb-6d1d63fd4d20,2.089,2.019,1.959,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-6d53a37c0d20,2.099,2.029,1.969,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-6d89eb120d20,2.089,2.019,1.959,2026-03-12T11:41:28+01:00
005056ba-7cb6-1ed2-bceb-6dbab19bed20,2.069,1.999,1.939,2026-03-12T11:55:45+01:00
005056ba-7cb6-1ed2-bceb-6e004fe9cd20,2.089,2.029,1.969,2026-03-12T11:38:27+01:00
005056ba-7cb6-1ed2-bceb-6e381992cd20,2.089,2.019,1.959,2026-03-12T11:59:48+01:00
005056ba-7cb6-1ed2-bceb-6e6ee17d4d20,2.039,1.999,1.939,2026-03-12T10:22:22+01:00
005056ba-7cb6-1ed2-bceb-6e844f9e6d20,2.089,2.019,1.959,2026-03-12T11:44:31+01:00
005056ba-7cb6-1ed2-bceb-6ed90c618d20,2.119,2.039,1.979,2026-03-12T11:32:22+01:00
005056ba-7cb6-1ed2-bceb-6f4695f2cd23,2.079,1.999,1.939,2026-03-12T11:44:31+01:00
005056ba-7cb6-1ed2-bceb-6f7b23564d23,2.109,2.019,1.959,2026-03-12T10:49:45+01:00
005056ba-7cb6-1ed2-bceb-6fb23bac4d23,2.089,1.989,1.929,2026-03-12T11:51:41+01:00
005056ba-7cb6-1ed2-bceb-6fec7f884d23,2.039,1.999,1.939,2026-03-12T10:49:45+01:00
005056ba-7cb6-1ed2-bceb-7028ebc78d23,2.089,1.999,1.939,2026-03-12T11:26:16+01:00
005056ba-7cb6-1ed2-bceb-70621538cd23,2.139,2.069,2.009,2026-03-12T11:20:12+01:00
005056ba-7cb6-1ed2-bceb-7099896d8d23,2.029,1.999,1.939,2026-03-12T10:55:49+01:00
005056ba-7cb6-1ed2-bceb-70d6a4dd8d23,2.079,1.989,1.929,2026-03-12T11:35:25+01:00
005056ba-7cb6-1ed2-bceb-711467cc4d23,2.089,1.999,1.939,2026-03-12T11:44:31+01:00
005056ba-7cb6-1ed2-bceb-714f5c000d23,2.109,2.019,1.959,2026-03-12T10:49:45+01:00
